Gene	ID	Count
LOC540253	8396	7
LOC540268	8397	4
LOC540312	8398	8
LOC540363	8399	29
LOC540418	8400	5
LOC540422	8401	5
LOC540449	8402	5
LOC540455	8403	6
LOC540480	8404	6
LOC540584	8405	14
LOC540698	8406	4
LOC540707	8407	30
LOC540868	8408	24
LOC540918	8409	23
LOC540919	8410	19
LOC540962	8411	9
LOC540987	8412	8
LOC540991	8413	18
LOC541014	8414	6
LOC541065	8415	6
LOC541108	8416	7
LOC541159	8417	54
LOC541185	8418	25
LOC541196	8419	5
LOC574091	8420	5
LOC613274	8421	10
LOC613276	8422	2
LOC613282	8423	34
LOC613286	8424	2
LOC613316	8425	4
LOC613345	8426	1
LOC613348	8427	13
LOC613363	8428	6
LOC613460	8429	4
LOC613464	8430	9
LOC613476	8431	8
LOC613483	8432	14
LOC613487	8433	3
LOC613515	8434	3
LOC613530	8435	4
LOC613539	8436	2
LOC613560	8437	10
LOC613623	8438	10
LOC613633	8439	14
LOC613677	8440	6
LOC613699	8441	3
LOC613705	8442	3
LOC613731	8443	12
LOC613747	8444	27
LOC613754	8445	14
LOC613762	8446	7
LOC613764	8447	8
LOC613775	8448	5
LOC613799	8449	10
LOC613824	8450	6
LOC613830	8451	7
LOC613832	8452	7
LOC613845	8453	11
LOC613917	8454	6
LOC613926	8455	19
LOC613977	8456	9
LOC613985	8457	2
LOC614002	8458	3
LOC614014	8459	7
LOC614047	8460	3
LOC614091	8461	3
LOC614121	8462	5
LOC614125	8463	36
LOC614138	8464	4
LOC614159	8465	6
LOC614166	8466	12
LOC614197	8467	7
LOC614207	8468	6
LOC614209	8469	3
LOC614223	8470	2
LOC614237	8471	3
LOC614244	8472	2
LOC614269	8473	6
LOC614290	8474	2
LOC614317	8475	5
LOC614339	8476	5
LOC614376	8477	12
LOC614396	8478	4
LOC614416	8479	5
LOC614438	8480	6
LOC614476	8481	2
LOC614478	8482	8
LOC614490	8483	8
LOC614581	8484	1
LOC614587	8485	15
LOC614614	8486	9
LOC614647	8487	13
LOC614655	8488	4
LOC614692	8489	23
LOC614731	8490	7
LOC614734	8491	11
LOC614741	8492	19
LOC614744	8493	9
LOC614768	8494	16
LOC614785	8495	6
LOC614800	8496	2
LOC614815	8497	10
LOC614821	8498	5
LOC614835	8499	1
LOC614844	8500	22
LOC614881	8501	13
LOC614899	8502	18
LOC614914	8503	8
LOC614970	8504	3
LOC614978	8505	14
LOC614993	8506	20
LOC615008	8507	6
LOC615045	8508	2
LOC615051	8509	3
LOC615069	8510	15
LOC615091	8511	7
LOC615093	8512	12
LOC615099	8513	1
LOC615119	8514	155
LOC615144	8515	5
LOC615152	8516	23
LOC615162	8517	6
LOC615183	8518	3
LOC615192	8519	5
LOC615222	8520	1
LOC615242	8521	4
LOC615245	8522	1
LOC615250	8523	8
LOC615254	8524	14
LOC615258	8525	13
LOC615263	8526	2
LOC615274	8527	41
LOC615299	8528	4
LOC615350	8529	6
LOC615365	8530	11
LOC615374	8531	2
LOC615412	8532	37
LOC615433	8533	3
LOC615451	8534	1
LOC615488	8535	35
LOC615510	8536	12
LOC615557	8537	56
LOC615569	8538	23
LOC615576	8539	8
LOC615578	8540	1
LOC615587	8541	10
LOC615603	8542	15
LOC615606	8543	55
LOC615631	8544	22
LOC615643	8545	7
LOC615682	8546	12
LOC615685	8547	31
LOC615706	8548	4
LOC615765	8549	17
LOC615784	8550	4
LOC615787	8551	19
LOC615808	8552	5
LOC615809	8553	6
LOC615835	8554	57
LOC615842	8555	11
LOC615859	8556	7
LOC615915	8557	23
LOC615933	8558	5
LOC615935	8559	6
LOC615968	8560	2
LOC615982	8561	139
LOC615983	8562	1
LOC615987	8563	3
LOC615989	8564	4
LOC616014	8565	19
LOC616035	8566	1
LOC616063	8567	1
LOC616065	8568	10
LOC616071	8569	59
LOC616092	8570	5
LOC616099	8571	8
LOC616117	8572	15
LOC616125	8573	2
LOC616136	8574	3
LOC616153	8575	2
LOC616158	8576	7
LOC616159	8577	7
LOC616184	8578	6
LOC616190	8579	4
LOC616198	8580	6
LOC616201	8581	7
LOC616206	8582	17
LOC616223	8583	1
LOC616224	8584	11
LOC616260	8585	3
LOC616267	8586	15
LOC616289	8587	4
LOC616297	8588	6
LOC616298	8589	16
LOC616304	8590	2
LOC616308	8591	9
LOC616319	8592	3
LOC616323	8593	11
LOC616324	8594	1
LOC616326	8595	19
LOC616332	8596	4
LOC616353	8597	15
LOC616355	8598	5
LOC616365	8599	8
LOC616371	8600	3
LOC616410	8601	13
LOC616454	8602	6
LOC616485	8603	1
LOC616486	8604	6
LOC616498	8605	17
LOC616532	8606	1
LOC616546	8607	11
LOC616568	8608	2
LOC616611	8609	14
LOC616618	8610	6
LOC616625	8611	45
LOC616626	8612	8
LOC616634	8613	14
LOC616656	8614	4
LOC616668	8615	4
LOC616673	8616	3
LOC616677	8617	16
LOC616695	8618	23
LOC616698	8619	2
LOC616710	8620	7
LOC616722	8621	17
LOC616727	8622	8
LOC616737	8623	1
LOC616741	8624	27
LOC616772	8625	10
LOC616773	8626	5
LOC616776	8627	15
LOC616777	8628	29
LOC616782	8629	4
LOC616798	8630	21
LOC616800	8631	4
LOC616819	8632	10
LOC616821	8633	10
LOC616835	8634	4
LOC616860	8635	2
LOC616868	8636	16
LOC616876	8637	19
LOC616887	8638	6
LOC616894	8639	12
LOC616895	8640	28
LOC616898	8641	9
LOC616899	8642	9
LOC616903	8643	16
LOC616908	8644	34
LOC616928	8645	4
LOC616937	8646	7
LOC616942	8647	6
LOC616956	8648	12
LOC616962	8649	17
LOC616969	8650	32
LOC616971	8651	2
LOC617002	8652	11
LOC617008	8653	12
LOC617013	8654	43
LOC617016	8655	6
LOC617040	8656	8
LOC617043	8657	14
LOC617058	8658	13
LOC617088	8659	1
LOC617104	8660	5
LOC617116	8661	5
LOC617126	8662	5
LOC617154	8663	9
LOC617166	8664	7
LOC617177	8665	3
LOC617197	8666	1
LOC617204	8667	7
LOC617289	8668	6
LOC617297	8669	2
LOC617306	8670	16
LOC617315	8671	19
LOC617338	8672	16
LOC617362	8673	10
LOC617365	8674	105
LOC617386	8675	7
LOC617406	8676	4
LOC617407	8677	9
LOC617429	8678	3
LOC617462	8679	6
LOC617467	8680	3
LOC617475	8681	1
LOC617489	8682	8
LOC617499	8683	2
LOC617503	8684	5
LOC617507	8685	2
LOC617545	8686	6
LOC617563	8687	6
LOC617569	8688	10
LOC617571	8689	3
LOC617574	8690	2
LOC617631	8691	10
LOC617648	8692	2
LOC617657	8693	19
LOC617663	8694	2
LOC617692	8695	2
LOC617702	8696	2
LOC617726	8697	2
LOC617737	8698	5
LOC617744	8699	3
LOC617765	8700	9
LOC617776	8701	1
LOC617781	8702	29
LOC617787	8703	4
LOC617800	8704	17
LOC617805	8705	25
LOC617808	8706	1
LOC617833	8707	14
LOC617847	8708	58
LOC617852	8709	21
LOC617854	8710	4
LOC617867	8711	8
LOC617871	8712	37
LOC617875	8713	19
LOC617892	8714	6
LOC617897	8715	5
LOC617905	8716	2
LOC617909	8717	1
LOC617981	8718	7
LOC617991	8719	21
LOC618008	8720	1
LOC618019	8721	10
LOC618053	8722	4
LOC618065	8723	25
LOC618071	8724	3
LOC618087	8725	10
LOC618094	8726	9
LOC618139	8727	8
LOC618143	8728	9
LOC618147	8729	9
LOC618155	8730	6
LOC618158	8731	10
LOC618164	8732	9
LOC618190	8733	18
LOC618213	8734	1
LOC618217	8735	10
LOC618227	8736	75
LOC618228	8737	47
LOC618233	8738	1
LOC618238	8739	2
LOC618246	8740	2
LOC618247	8741	4
LOC618297	8742	13
LOC618304	8743	1
LOC618305	8744	18
LOC618307	8745	5
LOC618319	8746	6
LOC618330	8747	11
LOC618331	8748	9
LOC618339	8749	3
LOC618353	8750	7
LOC618360	8751	3
LOC618369	8752	10
LOC618391	8753	15
LOC618404	8754	19
LOC618409	8755	16
LOC618422	8756	6
LOC618430	8757	10
LOC618445	8758	5
LOC618454	8759	5
LOC618457	8760	4
LOC618459	8761	6
LOC618487	8762	7
LOC618499	8763	33
LOC618507	8764	16
LOC618554	8765	5
LOC618575	8766	5
LOC618614	8767	3
LOC618617	8768	8
LOC618633	8769	6
LOC618635	8770	16
LOC618652	8771	18
LOC618656	8772	10
LOC618701	8773	1
LOC618703	8774	5
LOC618722	8775	5
LOC618755	8776	61
LOC618766	8777	5
LOC618771	8778	11
LOC618806	8779	1
LOC618824	8780	14
LOC618886	8781	11
LOC618938	8782	2
LOC618944	8783	3
LOC618976	8784	8
LOC619027	8785	3
LOC619113	8786	1
LOC619120	8787	6
LOC619125	8788	9
LOC619140	8789	2
LOC619141	8790	6
LOC654400	8791	18
LOC751562	8792	1
LOC751804	8793	1
LOC767865	8794	15
LOC767868	8795	11
LOC767871	8796	2
LOC767879	8797	5
LOC767880	8798	14
LOC767881	8799	5
LOC767893	8800	8
LOC768072	8801	15
LOC768238	8802	2
LOC768315	8803	3
LOC777592	8804	7
LOC777593	8805	4
LOC777594	8806	2
LOC777598	8807	1
LOC777692	8808	18
LOC777786	8809	2
LOC780981	8810	5
LOC780995	8811	4
LOC781001	8812	2
LOC781011	8813	2
LOC781026	8814	5
LOC781036	8815	12
LOC781070	8816	31
LOC781085	8817	17
LOC781090	8818	6
LOC781097	8819	2
LOC781101	8820	8
LOC781123	8821	9
LOC781142	8822	2
LOC781151	8823	1
LOC781186	8824	1
LOC781197	8825	5
LOC781200	8826	9
LOC781218	8827	1
LOC781253	8828	3
LOC781298	8829	2
LOC781304	8830	13
LOC781439	8831	12
LOC781446	8832	3
LOC781491	8833	5
LOC781493	8834	90
LOC781500	8835	19
LOC781505	8836	2
LOC781551	8837	1
LOC781566	8838	5
LOC781578	8839	1
LOC781602	8840	2
LOC781661	8841	6
LOC781663	8842	2
LOC781667	8843	15
LOC781675	8844	1
LOC781700	8845	14
LOC781713	8846	1
LOC781730	8847	1
LOC781739	8848	13
LOC781772	8849	9
LOC781793	8850	23
LOC781807	8851	4
LOC781808	8852	4
LOC781850	8853	13
LOC781874	8854	9
LOC781886	8855	3
LOC781895	8856	48
LOC781916	8857	1
LOC781940	8858	22
LOC781988	8859	5
LOC782007	8860	1
LOC782016	8861	1
LOC782022	8862	4
LOC782069	8863	7
LOC782074	8864	2
LOC782076	8865	2
LOC782145	8866	22
LOC782162	8867	19
LOC782190	8868	4
LOC782215	8869	5
LOC782237	8870	4
LOC782251	8871	1
LOC782262	8872	5
LOC782264	8873	1
LOC782270	8874	1
LOC782286	8875	1
LOC782317	8876	5
LOC782327	8877	11
LOC782335	8878	16
LOC782348	8879	3
LOC782358	8880	12
LOC782359	8881	21
LOC782369	8882	23
LOC782388	8883	15
LOC782395	8884	18
LOC782414	8885	228
LOC782470	8886	1
LOC782472	8887	12
LOC782483	8888	5
LOC782502	8889	44
LOC782543	8890	2
LOC782545	8891	5
LOC782599	8892	1
LOC782601	8893	5
LOC782637	8894	4
LOC782651	8895	18
LOC782657	8896	10
LOC782689	8897	28
LOC782706	8898	3
LOC782714	8899	10
LOC782755	8900	3
LOC782761	8901	1
LOC782799	8902	5
LOC782821	8903	14
LOC782834	8904	10
LOC782858	8905	3
LOC782892	8906	4
LOC782900	8907	11
LOC782907	8908	28
LOC782927	8909	17
LOC782932	8910	4
LOC782938	8911	3
LOC782971	8912	10
LOC782990	8913	6
LOC783010	8914	16
LOC783012	8915	1
LOC783017	8916	4
LOC783066	8917	5
LOC783071	8918	1
LOC783090	8919	7
LOC783105	8920	2
LOC783134	8921	1
LOC783141	8922	15
LOC783144	8923	2
LOC783146	8924	5
LOC783161	8925	2
LOC783163	8926	16
LOC783189	8927	6
LOC783220	8928	5
LOC783224	8929	6
LOC783229	8930	8
LOC783259	8931	7
LOC783297	8932	4
LOC783300	8933	4
LOC783304	8934	9
LOC783343	8935	2
LOC783379	8936	7
LOC783396	8937	9
LOC783429	8938	13
LOC783452	8939	55
LOC783463	8940	5
LOC783491	8941	18
LOC783533	8942	8
LOC783541	8943	4
LOC783553	8944	18
LOC783565	8945	7
LOC783600	8946	2
LOC783611	8947	9
LOC783612	8948	2
LOC783646	8949	9
LOC783703	8950	11
LOC783718	8951	6
LOC783730	8952	1
LOC783761	8953	5
LOC783767	8954	16
LOC783802	8955	9
LOC783807	8956	7
LOC783812	8957	4
LOC783876	8958	6
LOC783917	8959	3
LOC783944	8960	12
LOC783956	8961	5
LOC783971	8962	1
LOC783975	8963	1
LOC783993	8964	22
LOC783998	8965	2
LOC784002	8966	18
LOC784007	8967	27
LOC784023	8968	3
LOC784025	8969	13
LOC784026	8970	5
LOC784034	8971	8
LOC784069	8972	15
LOC784070	8973	9
LOC784116	8974	9
LOC784148	8975	7
LOC784163	8976	8
LOC784171	8977	7
LOC784183	8978	6
LOC784244	8979	11
LOC784245	8980	24
LOC784270	8981	8
LOC784285	8982	8
LOC784289	8983	3
LOC784344	8984	6
LOC784359	8985	7
LOC784368	8986	2
LOC784372	8987	10
LOC784384	8988	1
LOC784385	8989	3
LOC784417	8990	2
LOC784438	8991	1
LOC784449	8992	6
LOC784451	8993	4
LOC784453	8994	1
LOC784457	8995	16
LOC784476	8996	7
LOC784489	8997	29
LOC784501	8998	18
LOC784502	8999	6
LOC784527	9000	2
LOC784532	9001	5
LOC784535	9002	3
LOC784572	9003	21
LOC784640	9004	7
LOC784642	9005	5
LOC784682	9006	12
LOC784700	9007	39
LOC784718	9008	1
LOC784731	9009	6
LOC784738	9010	3
LOC784747	9011	25
LOC784762	9012	11
LOC784768	9013	4
LOC784785	9014	13
LOC784805	9015	4
LOC784816	9016	5
LOC784825	9017	3
LOC784846	9018	5
LOC784866	9019	5
LOC784897	9020	4
LOC784903	9021	9
LOC784924	9022	35
LOC784927	9023	1
LOC784935	9024	18
LOC784945	9025	15
LOC784970	9026	10
LOC785007	9027	4
LOC785010	9028	5
LOC785028	9029	9
LOC785034	9030	54
LOC785063	9031	8
LOC785069	9032	1
LOC785085	9033	17
LOC785181	9034	1
LOC785182	9035	42
LOC785203	9036	15
LOC785211	9037	5
LOC785262	9038	5
LOC785323	9039	3
LOC785328	9040	26
LOC785330	9041	7
LOC785342	9042	9
LOC785361	9043	8
LOC785366	9044	7
LOC785370	9045	1
LOC785386	9046	3
LOC785387	9047	4
LOC785410	9048	3
LOC785419	9049	27
LOC785422	9050	2
LOC785449	9051	5
LOC785455	9052	3
LOC785478	9053	2
LOC785529	9054	8
LOC785548	9055	13
LOC785585	9056	3
LOC785599	9057	12
LOC785621	9058	34
LOC785659	9059	7
LOC785666	9060	7
LOC785684	9061	4
LOC785686	9062	27
LOC785717	9063	7
LOC785731	9064	1
LOC785758	9065	5
LOC785776	9066	16
LOC785790	9067	35
LOC785805	9068	10
LOC785809	9069	8
LOC785863	9070	8
LOC785867	9071	1
LOC785868	9072	4
LOC785883	9073	3
LOC785886	9074	12
LOC785899	9075	1
LOC785907	9076	3
LOC785951	9077	8
LOC785953	9078	6
LOC785964	9079	9
LOC785981	9080	2
LOC786022	9081	4
LOC786034	9082	1
LOC786095	9083	1
LOC786125	9084	1
LOC786131	9085	2
LOC786143	9086	6
LOC786215	9087	5
LOC786239	9088	26
LOC786254	9089	27
LOC786256	9090	3
LOC786270	9091	32
LOC786299	9092	2
LOC786312	9093	25
LOC786342	9094	10
LOC786352	9095	5
LOC786417	9096	3
LOC786435	9097	24
LOC786510	9098	2
LOC786526	9099	7
LOC786529	9100	8
LOC786530	9101	1
LOC786537	9102	6
LOC786583	9103	11
LOC786604	9104	5
LOC786620	9105	25
LOC786621	9106	9
LOC786625	9107	7
LOC786648	9108	1
LOC786657	9109	12
LOC786698	9110	1
LOC786702	9111	15
LOC786718	9112	18
LOC786728	9113	3
LOC786771	9114	1
LOC786811	9115	8
LOC786832	9116	8
LOC786836	9117	1
LOC786867	9118	19
LOC786897	9119	1
LOC786925	9120	40
LOC786942	9121	22
LOC786948	9122	8
LOC786966	9123	9
LOC786974	9124	7
LOC787021	9125	15
LOC787024	9126	5
LOC787057	9127	15
LOC787074	9128	5
LOC787081	9129	92
LOC787094	9130	85
LOC787106	9131	4
LOC787122	9132	4
LOC787129	9133	6
LOC787130	9134	3
LOC787167	9135	3
LOC787187	9136	3
LOC787194	9137	10
LOC787225	9138	1
LOC787246	9139	2
LOC787272	9140	6
LOC787289	9141	3
LOC787301	9142	6
LOC787307	9143	101
LOC787318	9144	20
LOC787385	9145	3
LOC787397	9146	5
LOC787404	9147	7
LOC787439	9148	14
LOC787442	9149	2
LOC787465	9150	1
LOC787471	9151	40
LOC787554	9152	12
LOC787564	9153	17
LOC787596	9154	2
LOC787600	9155	10
LOC787610	9156	3
LOC787624	9157	11
LOC787634	9158	4
LOC787645	9159	20
LOC787649	9160	7
LOC787671	9161	2
LOC787704	9162	7
LOC787705	9163	13
LOC787719	9164	7
LOC787749	9165	6
LOC787809	9166	17
LOC787812	9167	10
LOC787825	9168	2
LOC787908	9169	28
LOC787913	9170	2
LOC787946	9171	2
LOC788008	9172	8
LOC788031	9173	3
LOC788077	9174	7
LOC788089	9175	1
LOC788092	9176	44
LOC788112	9177	9
LOC788113	9178	8
LOC788133	9179	6
LOC788175	9180	1
LOC788183	9181	12
LOC788191	9182	11
LOC788201	9183	14
LOC788205	9184	5
LOC788220	9185	1
LOC788246	9186	2
LOC788250	9187	9
LOC788284	9188	1
LOC788312	9189	41
LOC788334	9190	2
LOC788353	9191	20
LOC788363	9192	8
LOC788383	9193	6
LOC788394	9194	7
LOC788414	9195	2
LOC788423	9196	2
LOC788470	9197	4
LOC788473	9198	3
LOC788530	9199	1
LOC788541	9200	5
LOC788552	9201	2
LOC788602	9202	4
LOC788634	9203	3
LOC788635	9204	6
LOC788650	9205	1
LOC788653	9206	4
LOC788711	9207	2
LOC788731	9208	2
LOC788736	9209	4
LOC788749	9210	3
LOC788823	9211	7
LOC788842	9212	9
LOC788860	9213	5
LOC788867	9214	6
LOC788881	9215	1
LOC788895	9216	3
LOC788915	9217	6
LOC788927	9218	3
LOC788952	9219	1
LOC789017	9220	58
LOC789034	9221	1
LOC789062	9222	6
LOC789103	9223	3
LOC789163	9224	3
LOC789183	9225	3
LOC789200	9226	5
LOC789206	9227	1
LOC789218	9228	3
LOC789222	9229	37
LOC789231	9230	3
LOC789258	9231	31
LOC789284	9232	4
LOC789293	9233	1
LOC789300	9234	3
LOC789346	9235	2
LOC789355	9236	10
LOC789374	9237	76
LOC789453	9238	4
LOC789468	9239	12
LOC789485	9240	29
LOC789503	9241	6
LOC789523	9242	10
LOC789528	9243	52
LOC789538	9244	22
LOC789553	9245	4
LOC789567	9246	20
LOC789588	9247	4
LOC789600	9248	12
LOC789612	9249	5
LOC789629	9250	5
LOC789661	9251	6
LOC789714	9252	1
LOC789715	9253	25
LOC789726	9254	10
LOC789734	9255	13
LOC789747	9256	22
LOC789790	9257	4
LOC789803	9258	30
LOC789808	9259	6
LOC789814	9260	7
LOC789829	9261	3
LOC789845	9262	17
LOC789851	9263	1
LOC789855	9264	7
LOC789886	9265	5
LOC789893	9266	1
LOC789894	9267	4
LOC789977	9268	7
LOC789996	9269	6
LOC789997	9270	27
LOC790024	9271	14
LOC790064	9272	8
LOC790088	9273	2
LOC790124	9274	67
LOC790230	9275	22
LOC790312	9276	3
LOC790333	9277	30
LOC790477	9278	9
LOC790482	9279	19
LOC790883	9280	2
LOH12CR1	9281	17
LONP1	9282	18
LONP2	9283	7
LONRF1	9284	5
LONRF3	9285	30
LOR	9286	3
LOX	9287	7
LOXL1	9288	9
LOXL2	9289	58
LOXL3	9290	16
LOXL4	9291	21
LPAR1	9292	9
LPAR2	9293	8
LPAR3	9294	27
LPAR5	9295	5
LPCAT1	9296	41
LPCAT2	9297	3
LPCAT3	9298	11
LPCAT4	9299	4
LPGAT1	9300	25
LPHN1	9301	38
LPHN2	9302	21
LPHN3	9303	11
LPIN1	9304	51
LPIN2	9305	25
LPIN3	9306	14
LPL	9307	8
LPO	9308	31
LPP	9309	38
LPPR2	9310	12
LPXN	9311	22
LRAT	9312	7
LRBA	9313	96
LRCH1	9314	38
LRCH2	9315	5
LRCH3	9316	3
LRCH4	9317	8
LRDD	9318	6
LRFN2	9319	7
LRFN3	9320	19
LRFN4	9321	6
LRFN5	9322	20
LRGUK	9323	3
LRIG1	9324	89
LRIG2	9325	18
LRIG3	9326	27
LRIT1	9327	7
LRIT2	9328	13
LRP10	9329	8
LRP11	9330	17
LRP12	9331	14
LRP2BP	9332	3
LRP4	9333	30
LRP5	9334	87
LRP6	9335	21
LRP8	9336	63
LRPAP1	9337	583
LRPPRC	9338	8
LRRC1	9339	62
LRRC10B	9340	4
LRRC14	9341	7
LRRC14B	9342	5
LRRC16A	9343	44
LRRC16B	9344	14
LRRC18	9345	9
LRRC2	9346	10
LRRC20	9347	22
LRRC23	9348	4
LRRC24	9349	7
LRRC27	9350	31
LRRC28	9351	23
LRRC29	9352	5
LRRC3	9353	4
LRRC31	9354	8
LRRC32	9355	14
LRRC33	9356	3
LRRC34	9357	6
LRRC36	9358	16
LRRC38	9359	29
LRRC3B	9360	25
LRRC4	9361	43
LRRC40	9362	2
LRRC42	9363	5
LRRC43	9364	12
LRRC45	9365	4
LRRC46	9366	25
LRRC47	9367	20
LRRC48	9368	15
LRRC49	9369	31
LRRC4B	9370	9
LRRC4C	9371	12
LRRC50	9372	11
LRRC52	9373	10
LRRC55	9374	15
LRRC57	9375	6
LRRC58	9376	6
LRRC59	9377	5
LRRC6	9378	22
LRRC61	9379	14
LRRC66	9380	1
LRRC67	9381	6
LRRC68	9382	34
LRRC7	9383	11
LRRC8A	9384	15
LRRC8C	9385	16
LRRC8D	9386	30
LRRC8E	9387	17
LRRCC1	9388	11
LRRFIP1	9389	77
LRRFIP2	9390	41
LRRIQ1	9391	7
LRRIQ3	9392	2
LRRIQ4	9393	11
LRRK1	9394	76
LRRK2	9395	4
LRRN2	9396	2
LRRN4	9397	15
LRRN4CL	9398	3
LRRTM1	9399	109
LRRTM2	9400	6
LRRTM3	9401	20
LRSAM1	9402	30
LRTOMT	9403	11
LRWD1	9404	7
LSG1	9405	6
LSM1	9406	5
LSM10	9407	11
LSM11	9408	5
LSM12	9409	11
LSM14A	9410	12
LSM14B	9411	8
LSM2	9412	16
LSM3	9413	5
LSM4	9414	10
LSM5	9415	2
LSM6	9416	13
LSM7	9417	20
LSP1	9418	18
LSR	9419	20
LSS	9420	14
LTA4H	9421	5
LTB	9422	5
LTB4R	9423	12
LTB4R2	9424	3
LTBP1	9425	21
LTBP2	9426	33
LTBP3	9427	15
LTBR	9428	13
LTC4S	9429	4
LTF	9430	8
LTV1	9431	4
LUC7L	9432	8
LUC7L2	9433	30
LUC7L3	9434	11
LUZP1	9435	34
LXN	9436	5
LY6D	9437	4
LY6E	9438	5
LY6G5B	9439	5
LY6G6C	9440	7
LY6G6E	9441	4
LY6G6F	9442	5
LY6H	9443	10
LY75	9444	9
LY86	9445	7
LYAR	9446	16
LYG2	9447	2
LYL1	9448	4
LYN	9449	5
LYNX1	9450	4
LYPD1	9451	14
LYPD2	9452	4
LYPD3	9453	9
LYPD6B	9454	12
LYPLA1	9455	16
LYPLA2	9456	6
LYPLAL1	9457	14
LYRM2	9458	9
LYRM4	9459	88
LYRM5	9460	6
LYRM7	9461	7
LYSMD1	9462	5
LYSMD2	9463	4
LYST	9464	12
LYVE1	9465	6
LYZ1	9466	6
LYZL1	9467	7
LZTFL1	9468	8
LZTR1	9469	136
LZTS1	9470	1
LZTS2	9471	13
M6PR	9472	10
MAB21L1	9473	9
MAB21L2	9474	3
MACF1	9475	93
MACROD1	9476	144
MACROD2	9477	201
MAD1L1	9478	219
MAD2L1BP	9479	9
MAD2L2	9480	8
MADCAM1	9481	10
MADD	9482	51
MAEA	9483	24
MAEL	9484	5
MAF	9485	9
MAF1	9486	3
MAFB	9487	11
MAFF	9488	14
MAFG	9489	5
MAG	9490	13
MAGEA11	9491	5
MAGEB10	9492	5
MAGED1	9493	6
MAGED2	9494	4
MAGEE2	9495	3
MAGEF1	9496	7
MAGEH1	9497	4
MAGEL2	9498	9
MAGI3	9499	36
MAGIX	9500	8
Magmas	9501	13
MAGOH	9502	6
MAGOHB	9503	5
MAK	9504	27
MAK16	9505	7
MAL	9506	6
MAL2	9507	7
MALL	9508	8
MALT1	9509	13
MAMDC2	9510	35
MAMDC4	9511	10
MAML2	9512	98
MAML3	9513	75
MAMLD1	9514	3
MAMSTR	9515	6
MAN1A1	9516	5
MAN1A2	9517	21
MAN1C1	9518	40
MAN2A1	9519	61
MAN2A2	9520	16
MAN2B1	9521	18
MAN2B2	9522	10
MAN2C1	9523	13
MANBA	9524	13
MANBAL	9525	17
MANEA	9526	3
MANEAL	9527	9
MANF	9528	6
MANSC1	9529	11
MAOA	9530	10
MAOB	9531	3
MAP1A	9532	17
MAP1B	9533	25
MAP1D	9534	16
MAP1LC3A	9535	5
MAP1LC3B	9536	6
MAP1S	9537	14
MAP2K1	9538	13
MAP2K2	9539	24
MAP2K3	9540	5
MAP2K4	9541	25
MAP2K5	9542	69
MAP2K6	9543	41
MAP2K7	9544	10
MAP3K1	9545	6
MAP3K10	9546	22
MAP3K11	9547	16
MAP3K12	9548	13
MAP3K13	9549	26
MAP3K14	9550	10
MAP3K15	9551	10
MAP3K3	9552	5
MAP3K4	9553	65
MAP3K5	9554	11
MAP3K6	9555	10
MAP3K7	9556	15
MAP3K7IP1	9557	23
MAP3K8	9558	8
MAP4	9559	44
MAP4K1	9560	12
MAP4K2	9561	7
MAP4K3	9562	39
MAP4K5	9563	15
MAP6	9564	34
MAP6D1	9565	10
MAP7	9566	5
MAP7D1	9567	17
MAP7D2	9568	48
MAP7D3	9569	5
MAP9	9570	3
MAPK1	9571	30
MAPK10	9572	45
MAPK11	9573	5
MAPK12	9574	4
MAPK13	9575	8
MAPK14	9576	16
MAPK15	9577	7
MAPK1IP1L	9578	7
MAPK3	9579	6
MAPK4	9580	41
MAPK6	9581	8
MAPK7	9582	4
MAPK8IP1	9583	28
MAPK8IP2	9584	11
MAPK8IP3	9585	31
MAPK9	9586	14
MAPKAP1	9587	38
MAPKAPK2	9588	44
MAPKAPK3	9589	8
MAPKAPK5	9590	14
MAPKBP1	9591	23
MAPKSP1	9592	6
MAPRE1	9593	4
MAPRE2	9594	14
MAPRE3	9595	17
MAPT	9596	11
MARCH1	9597	19
MARCH10	9598	13
MARCH11	9599	25
MARCH2	9600	3
MARCH3	9601	8
MARCH4	9602	4
MARCH5	9603	11
MARCH6	9604	21
MARCH7	9605	22
MARCH8	9606	34
MARCH9	9607	14
MARCKS	9608	11
MARCKSL1	9609	7
MARK1	9610	2
MARK2	9611	34
MARK3	9612	36
MARK4	9613	15
MARS	9614	15
MARS2	9615	5
MARVELD1	9616	7
MARVELD2	9617	7
MARVELD3	9618	12
MASP1	9619	13
MASP2	9620	5
MAST1	9621	28
MAST3	9622	20
MASTL	9623	6
MAT2A	9624	12
MAT2B	9625	4
MATK	9626	10
MATN1	9627	4
MATN2	9628	46
MATN3	9629	11
MATN4	9630	20
MATR3	9631	8
MAVS	9632	6
MAX	9633	18
MB	9634	10
MBD1	9635	23
MBD3L1	9636	2
MBD3L2	9637	2
MBD4	9638	1
MBD5	9639	6
MBIP	9640	2
MBLAC1	9641	3
MBLAC2	9642	6
MBNL1	9643	16
MBNL2	9644	29
MBOAT1	9645	25
MBOAT4	9646	7
MBP	9647	63
MBTD1	9648	5
MBTPS1	9649	30
MBTPS2	9650	15
MC1R	9651	6
MC2R	9652	2
MC4R	9653	3
MC5R	9654	7
MCAM	9655	8
MCART1	9656	15
MCAT	9657	17
MCC	9658	55
MCCC1	9659	3
MCEE	9660	5
MCEMP1	9661	8
MCF2L	9662	73
MCF2L2	9663	30
MCFD2	9664	16
